arrival_demand,average_delay_seconds,average_travel_time,exit_lane_capacity,mean_vehicle_distance,overflow_count,overflow_duration_seconds,phase_switch_timing_error_seconds,queue_length,safety_violation_rate,speed_kmh,stop_frequency,throughput,environment,intersection_id,city,city_label,topology,lane_profile,risk_level,day_index,time_window
450.0,8.6341,70.8867,442.0,162.8386,0.0,0.0,0.3388,94.6027,0.22,30.7095,0.4232,442.0,cityflow,city1_i11,city_1,City 1,3way,mild_imbalance,medium,4,evening
450.0,8.6341,70.8867,442.0,162.8386,0.0,0.0,0.3388,94.6027,0.22,30.7095,0.4232,442.0,cityflow,city1_i11,city_1,City 1,3way,mild_imbalance,medium,5,am_peak
450.0,8.6341,70.8867,442.0,162.8386,0.0,0.0,0.3388,94.6027,0.22,30.7095,0.4232,442.0,cityflow,city1_i11,city_1,City 1,3way,mild_imbalance,medium,5,midday
450.0,8.6341,70.8867,442.0,162.8386,0.0,0.0,0.3388,94.6027,0.22,30.7095,0.4232,442.0,cityflow,city1_i11,city_1,City 1,3way,mild_imbalance,medium,5,pm_peak
450.0,8.6341,70.8867,442.0,162.8386,0.0,0.0,0.3388,94.6027,0.22,30.7095,0.4232,442.0,cityflow,city1_i11,city_1,City 1,3way,mild_imbalance,medium,5,evening
450.0,8.6341,70.8867,442.0,162.8386,0.0,0.0,0.3388,94.6027,0.22,30.7095,0.4232,442.0,cityflow,city1_i11,city_1,City 1,3way,mild_imbalance,medium,6,am_peak
450.0,8.6341,70.8867,442.0,162.8386,0.0,0.0,0.3388,94.6027,0.22,30.7095,0.4232,442.0,cityflow,city1_i11,city_1,City 1,3way,mild_imbalance,medium,6,midday
450.0,8.6341,70.8867,442.0,162.8386,0.0,0.0,0.3388,94.6027,0.22,30.7095,0.4232,442.0,cityflow,city1_i11,city_1,City 1,3way,mild_imbalance,medium,6,pm_peak
450.0,8.6341,70.8867,442.0,162.8386,0.0,0.0,0.3388,94.6027,0.22,30.7095,0.4232,442.0,cityflow,city1_i11,city_1,City 1,3way,mild_imbalance,medium,6,evening
450.0,8.6341,70.8867,442.0,162.8386,0.0,0.0,0.3388,94.6027,0.22,30.7095,0.4232,442.0,cityflow,city1_i11,city_1,City 1,3way,mild_imbalance,medium,7,am_peak
450.0,8.6341,70.8867,442.0,162.8386,0.0,0.0,0.3388,94.6027,0.22,30.7095,0.4232,442.0,cityflow,city1_i11,city_1,City 1,3way,mild_imbalance,medium,7,midday
450.0,8.6341,70.8867,442.0,162.8386,0.0,0.0,0.3388,94.6027,0.22,30.7095,0.4232,442.0,cityflow,city1_i11,city_1,City 1,3way,mild_imbalance,medium,7,pm_peak
450.0,8.6341,70.8867,442.0,162.8386,0.0,0.0,0.3388,94.6027,0.22,30.7095,0.4232,442.0,cityflow,city1_i11,city_1,City 1,3way,mild_imbalance,medium,7,evening
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i12,city_1,City 1,4way,balanced,medium,1,am_peak
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i12,city_1,City 1,4way,balanced,medium,1,midday
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i12,city_1,City 1,4way,balanced,medium,1,pm_peak
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i12,city_1,City 1,4way,balanced,medium,1,evening
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i12,city_1,City 1,4way,balanced,medium,2,am_peak
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i12,city_1,City 1,4way,balanced,medium,2,midday
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i12,city_1,City 1,4way,balanced,medium,2,pm_peak
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i12,city_1,City 1,4way,balanced,medium,2,evening
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i12,city_1,City 1,4way,balanced,medium,3,am_peak
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i12,city_1,City 1,4way,balanced,medium,3,midday
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i12,city_1,City 1,4way,balanced,medium,3,pm_peak
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i12,city_1,City 1,4way,balanced,medium,3,evening
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i12,city_1,City 1,4way,balanced,medium,4,am_peak
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i12,city_1,City 1,4way,balanced,medium,4,midday
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i12,city_1,City 1,4way,balanced,medium,4,pm_peak
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i12,city_1,City 1,4way,balanced,medium,4,evening
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i12,city_1,City 1,4way,balanced,medium,5,am_peak
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i12,city_1,City 1,4way,balanced,medium,5,midday
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i12,city_1,City 1,4way,balanced,medium,5,pm_peak
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i12,city_1,City 1,4way,balanced,medium,5,evening
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i12,city_1,City 1,4way,balanced,medium,6,am_peak
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i12,city_1,City 1,4way,balanced,medium,6,midday
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i12,city_1,City 1,4way,balanced,medium,6,pm_peak
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i12,city_1,City 1,4way,balanced,medium,6,evening
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i12,city_1,City 1,4way,balanced,medium,7,am_peak
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i12,city_1,City 1,4way,balanced,medium,7,midday
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i12,city_1,City 1,4way,balanced,medium,7,pm_peak
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i12,city_1,City 1,4way,balanced,medium,7,evening
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i13,city_1,City 1,4way,balanced,low,1,am_peak
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i13,city_1,City 1,4way,balanced,low,1,midday
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i13,city_1,City 1,4way,balanced,low,1,pm_peak
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i13,city_1,City 1,4way,balanced,low,1,evening
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i13,city_1,City 1,4way,balanced,low,2,am_peak
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i13,city_1,City 1,4way,balanced,low,2,midday
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i13,city_1,City 1,4way,balanced,low,2,pm_peak
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i13,city_1,City 1,4way,balanced,low,2,evening
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i13,city_1,City 1,4way,balanced,low,3,am_peak
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i13,city_1,City 1,4way,balanced,low,3,midday
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i13,city_1,City 1,4way,balanced,low,3,pm_peak
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i13,city_1,City 1,4way,balanced,low,3,evening
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i13,city_1,City 1,4way,balanced,low,4,am_peak
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i13,city_1,City 1,4way,balanced,low,4,midday
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i13,city_1,City 1,4way,balanced,low,4,pm_peak
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i13,city_1,City 1,4way,balanced,low,4,evening
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i13,city_1,City 1,4way,balanced,low,5,am_peak
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i13,city_1,City 1,4way,balanced,low,5,midday
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i13,city_1,City 1,4way,balanced,low,5,pm_peak
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i13,city_1,City 1,4way,balanced,low,5,evening
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i13,city_1,City 1,4way,balanced,low,6,am_peak
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i13,city_1,City 1,4way,balanced,low,6,midday
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i13,city_1,City 1,4way,balanced,low,6,pm_peak
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i13,city_1,City 1,4way,balanced,low,6,evening
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i13,city_1,City 1,4way,balanced,low,7,am_peak
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i13,city_1,City 1,4way,balanced,low,7,midday
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i13,city_1,City 1,4way,balanced,low,7,pm_peak
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i13,city_1,City 1,4way,balanced,low,7,evening
450.0,8.6341,70.8867,442.0,162.8386,0.0,0.0,0.3388,94.6027,0.22,30.7095,0.4232,442.0,cityflow,city1_i14,city_1,City 1,3way,mild_imbalance,medium,1,am_peak
450.0,8.6341,70.8867,442.0,162.8386,0.0,0.0,0.3388,94.6027,0.22,30.7095,0.4232,442.0,cityflow,city1_i14,city_1,City 1,3way,mild_imbalance,medium,1,midday
450.0,8.6341,70.8867,442.0,162.8386,0.0,0.0,0.3388,94.6027,0.22,30.7095,0.4232,442.0,cityflow,city1_i14,city_1,City 1,3way,mild_imbalance,medium,1,pm_peak
450.0,8.6341,70.8867,442.0,162.8386,0.0,0.0,0.3388,94.6027,0.22,30.7095,0.4232,442.0,cityflow,city1_i14,city_1,City 1,3way,mild_imbalance,medium,1,evening
450.0,8.6341,70.8867,442.0,162.8386,0.0,0.0,0.3388,94.6027,0.22,30.7095,0.4232,442.0,cityflow,city1_i14,city_1,City 1,3way,mild_imbalance,medium,2,am_peak
450.0,8.6341,70.8867,442.0,162.8386,0.0,0.0,0.3388,94.6027,0.22,30.7095,0.4232,442.0,cityflow,city1_i14,city_1,City 1,3way,mild_imbalance,medium,2,midday
450.0,8.6341,70.8867,442.0,162.8386,0.0,0.0,0.3388,94.6027,0.22,30.7095,0.4232,442.0,cityflow,city1_i14,city_1,City 1,3way,mild_imbalance,medium,2,pm_peak
450.0,8.6341,70.8867,442.0,162.8386,0.0,0.0,0.3388,94.6027,0.22,30.7095,0.4232,442.0,cityflow,city1_i14,city_1,City 1,3way,mild_imbalance,medium,2,evening
450.0,8.6341,70.8867,442.0,162.8386,0.0,0.0,0.3388,94.6027,0.22,30.7095,0.4232,442.0,cityflow,city1_i14,city_1,City 1,3way,mild_imbalance,medium,3,am_peak
450.0,8.6341,70.8867,442.0,162.8386,0.0,0.0,0.3388,94.6027,0.22,30.7095,0.4232,442.0,cityflow,city1_i14,city_1,City 1,3way,mild_imbalance,medium,3,midday
450.0,8.6341,70.8867,442.0,162.8386,0.0,0.0,0.3388,94.6027,0.22,30.7095,0.4232,442.0,cityflow,city1_i14,city_1,City 1,3way,mild_imbalance,medium,3,pm_peak
450.0,8.6341,70.8867,442.0,162.8386,0.0,0.0,0.3388,94.6027,0.22,30.7095,0.4232,442.0,cityflow,city1_i14,city_1,City 1,3way,mild_imbalance,medium,3,evening
450.0,8.6341,70.8867,442.0,162.8386,0.0,0.0,0.3388,94.6027,0.22,30.7095,0.4232,442.0,cityflow,city1_i14,city_1,City 1,3way,mild_imbalance,medium,4,am_peak
450.0,8.6341,70.8867,442.0,162.8386,0.0,0.0,0.3388,94.6027,0.22,30.7095,0.4232,442.0,cityflow,city1_i14,city_1,City 1,3way,mild_imbalance,medium,4,midday
450.0,8.6341,70.8867,442.0,162.8386,0.0,0.0,0.3388,94.6027,0.22,30.7095,0.4232,442.0,cityflow,city1_i14,city_1,City 1,3way,mild_imbalance,medium,4,pm_peak
450.0,8.6341,70.8867,442.0,162.8386,0.0,0.0,0.3388,94.6027,0.22,30.7095,0.4232,442.0,cityflow,city1_i14,city_1,City 1,3way,mild_imbalance,medium,4,evening
450.0,8.6341,70.8867,442.0,162.8386,0.0,0.0,0.3388,94.6027,0.22,30.7095,0.4232,442.0,cityflow,city1_i14,city_1,City 1,3way,mild_imbalance,medium,5,am_peak
450.0,8.6341,70.8867,442.0,162.8386,0.0,0.0,0.3388,94.6027,0.22,30.7095,0.4232,442.0,cityflow,city1_i14,city_1,City 1,3way,mild_imbalance,medium,5,midday
450.0,8.6341,70.8867,442.0,162.8386,0.0,0.0,0.3388,94.6027,0.22,30.7095,0.4232,442.0,cityflow,city1_i14,city_1,City 1,3way,mild_imbalance,medium,5,pm_peak
450.0,8.6341,70.8867,442.0,162.8386,0.0,0.0,0.3388,94.6027,0.22,30.7095,0.4232,442.0,cityflow,city1_i14,city_1,City 1,3way,mild_imbalance,medium,5,evening
450.0,8.6341,70.8867,442.0,162.8386,0.0,0.0,0.3388,94.6027,0.22,30.7095,0.4232,442.0,cityflow,city1_i14,city_1,City 1,3way,mild_imbalance,medium,6,am_peak
450.0,8.6341,70.8867,442.0,162.8386,0.0,0.0,0.3388,94.6027,0.22,30.7095,0.4232,442.0,cityflow,city1_i14,city_1,City 1,3way,mild_imbalance,medium,6,midday
450.0,8.6341,70.8867,442.0,162.8386,0.0,0.0,0.3388,94.6027,0.22,30.7095,0.4232,442.0,cityflow,city1_i14,city_1,City 1,3way,mild_imbalance,medium,6,pm_peak
450.0,8.6341,70.8867,442.0,162.8386,0.0,0.0,0.3388,94.6027,0.22,30.7095,0.4232,442.0,cityflow,city1_i14,city_1,City 1,3way,mild_imbalance,medium,6,evening
450.0,8.6341,70.8867,442.0,162.8386,0.0,0.0,0.3388,94.6027,0.22,30.7095,0.4232,442.0,cityflow,city1_i14,city_1,City 1,3way,mild_imbalance,medium,7,am_peak
450.0,8.6341,70.8867,442.0,162.8386,0.0,0.0,0.3388,94.6027,0.22,30.7095,0.4232,442.0,cityflow,city1_i14,city_1,City 1,3way,mild_imbalance,medium,7,midday
450.0,8.6341,70.8867,442.0,162.8386,0.0,0.0,0.3388,94.6027,0.22,30.7095,0.4232,442.0,cityflow,city1_i14,city_1,City 1,3way,mild_imbalance,medium,7,pm_peak
450.0,8.6341,70.8867,442.0,162.8386,0.0,0.0,0.3388,94.6027,0.22,30.7095,0.4232,442.0,cityflow,city1_i14,city_1,City 1,3way,mild_imbalance,medium,7,evening
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i15,city_1,City 1,4way,balanced,medium,1,am_peak
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i15,city_1,City 1,4way,balanced,medium,1,midday
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i15,city_1,City 1,4way,balanced,medium,1,pm_peak
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i15,city_1,City 1,4way,balanced,medium,1,evening
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i15,city_1,City 1,4way,balanced,medium,2,am_peak
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i15,city_1,City 1,4way,balanced,medium,2,midday
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i15,city_1,City 1,4way,balanced,medium,2,pm_peak
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i15,city_1,City 1,4way,balanced,medium,2,evening
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i15,city_1,City 1,4way,balanced,medium,3,am_peak
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i15,city_1,City 1,4way,balanced,medium,3,midday
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i15,city_1,City 1,4way,balanced,medium,3,pm_peak
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i15,city_1,City 1,4way,balanced,medium,3,evening
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i15,city_1,City 1,4way,balanced,medium,4,am_peak
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i15,city_1,City 1,4way,balanced,medium,4,midday
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i15,city_1,City 1,4way,balanced,medium,4,pm_peak
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i15,city_1,City 1,4way,balanced,medium,4,evening
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i15,city_1,City 1,4way,balanced,medium,5,am_peak
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i15,city_1,City 1,4way,balanced,medium,5,midday
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i15,city_1,City 1,4way,balanced,medium,5,pm_peak
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i15,city_1,City 1,4way,balanced,medium,5,evening
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i15,city_1,City 1,4way,balanced,medium,6,am_peak
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i15,city_1,City 1,4way,balanced,medium,6,midday
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i15,city_1,City 1,4way,balanced,medium,6,pm_peak
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i15,city_1,City 1,4way,balanced,medium,6,evening
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i15,city_1,City 1,4way,balanced,medium,7,am_peak
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i15,city_1,City 1,4way,balanced,medium,7,midday
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i15,city_1,City 1,4way,balanced,medium,7,pm_peak
900.0,74.7037,110.9078,815.0,192.7061,0.0,0.0,0.2401,295.8262,0.22,19.7403,3.6619,815.0,cityflow,city1_i15,city_1,City 1,4way,balanced,medium,7,evening
450.0,8.3092,70.8133,442.0,161.1477,0.0,0.0,0.3385,93.8778,0.22,30.7428,0.4073,442.0,cityflow,city1_i16,city_1,City 1,3way,severe_imbalance,high,1,am_peak
450.0,8.3092,70.8133,442.0,161.1477,0.0,0.0,0.3385,93.8778,0.22,30.7428,0.4073,442.0,cityflow,city1_i16,city_1,City 1,3way,severe_imbalance,high,1,midday
454.0,8.7456,71.1542,446.0,161.4305,0.0,0.0,0.3391,95.3556,0.22,30.4776,0.4287,446.0,cityflow,city1_i16,city_1,City 1,3way,severe_imbalance,high,1,pm_peak
450.0,8.3092,70.8133,442.0,161.1477,0.0,0.0,0.3385,93.8778,0.22,30.7428,0.4073,442.0,cityflow,city1_i16,city_1,City 1,3way,severe_imbalance,high,1,evening
450.0,8.3092,70.8133,442.0,161.1477,0.0,0.0,0.3385,93.8778,0.22,30.7428,0.4073,442.0,cityflow,city1_i16,city_1,City 1,3way,severe_imbalance,high,2,am_peak
450.0,8.3092,70.8133,442.0,161.1477,0.0,0.0,0.3385,93.8778,0.22,30.7428,0.4073,442.0,cityflow,city1_i16,city_1,City 1,3way,severe_imbalance,high,2,midday
452.0,8.2393,70.2434,444.0,160.7509,0.0,0.0,0.3384,93.6133,0.22,30.8261,0.4039,444.0,cityflow,city1_i16,city_1,City 1,3way,severe_imbalance,high,2,pm_peak
450.0,8.3092,70.8133,442.0,161.1477,0.0,0.0,0.3385,93.8778,0.22,30.7428,0.4073,442.0,cityflow,city1_i16,city_1,City 1,3way,severe_imbalance,high,2,evening
450.0,8.3092,70.8133,442.0,161.1477,0.0,0.0,0.3385,93.8778,0.22,30.7428,0.4073,442.0,cityflow,city1_i16,city_1,City 1,3way,severe_imbalance,high,3,am_peak
450.0,8.3092,70.8133,442.0,161.1477,0.0,0.0,0.3385,93.8778,0.22,30.7428,0.4073,442.0,cityflow,city1_i16,city_1,City 1,3way,severe_imbalance,high,3,midday
450.0,8.3092,70.8133,442.0,161.1477,0.0,0.0,0.3385,93.8778,0.22,30.7428,0.4073,442.0,cityflow,city1_i16,city_1,City 1,3way,severe_imbalance,high,3,pm_peak
450.0,8.3092,70.8133,442.0,161.1477,0.0,0.0,0.3385,93.8778,0.22,30.7428,0.4073,442.0,cityflow,city1_i16,city_1,City 1,3way,severe_imbalance,high,3,evening
450.0,8.3092,70.8133,442.0,161.1477,0.0,0.0,0.3385,93.8778,0.22,30.7428,0.4073,442.0,cityflow,city1_i16,city_1,City 1,3way,severe_imbalance,high,4,am_peak
450.0,8.3092,70.8133,442.0,161.1477,0.0,0.0,0.3385,93.8778,0.22,30.7428,0.4073,442.0,cityflow,city1_i16,city_1,City 1,3way,severe_imbalance,high,4,midday
450.0,8.3092,70.8133,442.0,161.1477,0.0,0.0,0.3385,93.8778,0.22,30.7428,0.4073,442.0,cityflow,city1_i16,city_1,City 1,3way,severe_imbalance,high,4,pm_peak
450.0,8.3092,70.8133,442.0,161.1477,0.0,0.0,0.3385,93.8778,0.22,30.7428,0.4073,442.0,cityflow,city1_i16,city_1,City 1,3way,severe_imbalance,high,4,evening
450.0,8.3092,70.8133,442.0,161.1477,0.0,0.0,0.3385,93.8778,0.22,30.7428,0.4073,442.0,cityflow,city1_i16,city_1,City 1,3way,severe_imbalance,high,5,am_peak
450.0,8.3092,70.8133,442.0,161.1477,0.0,0.0,0.3385,93.8778,0.22,30.7428,0.4073,442.0,cityflow,city1_i16,city_1,City 1,3way,severe_imbalance,high,5,midday
450.0,8.3092,70.8133,442.0,161.1477,0.0,0.0,0.3385,93.8778,0.22,30.7428,0.4073,442.0,cityflow,city1_i16,city_1,City 1,3way,severe_imbalance,high,5,pm_peak
