environment,intersection_id,city,city_label,topology,lane_profile,risk_level,day_index,time_window,arrival_demand,exit_lane_capacity,queue_length,overflow_count,overflow_duration_seconds,speed_kmh,throughput,stop_frequency,average_delay_seconds,safety_violation_rate,phase_switch_timing_error_seconds
sumo,city1_i06,city_1,City 1,4way,balanced,medium,3,midday,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.4996
sumo,city1_i06,city_1,City 1,4way,balanced,medium,3,pm_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5352
sumo,city1_i06,city_1,City 1,4way,balanced,medium,3,evening,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.4731
sumo,city1_i06,city_1,City 1,4way,balanced,medium,4,am_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5886
sumo,city1_i06,city_1,City 1,4way,balanced,medium,4,midday,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.4544
sumo,city1_i06,city_1,City 1,4way,balanced,medium,4,pm_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.4835
sumo,city1_i06,city_1,City 1,4way,balanced,medium,4,evening,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5391
sumo,city1_i06,city_1,City 1,4way,balanced,medium,5,am_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.4711
sumo,city1_i06,city_1,City 1,4way,balanced,medium,5,midday,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.598
sumo,city1_i06,city_1,City 1,4way,balanced,medium,5,pm_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5986
sumo,city1_i06,city_1,City 1,4way,balanced,medium,5,evening,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5128
sumo,city1_i06,city_1,City 1,4way,balanced,medium,6,am_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5775
sumo,city1_i06,city_1,City 1,4way,balanced,medium,6,midday,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5802
sumo,city1_i06,city_1,City 1,4way,balanced,medium,6,pm_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.4907
sumo,city1_i06,city_1,City 1,4way,balanced,medium,6,evening,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.4847
sumo,city1_i06,city_1,City 1,4way,balanced,medium,7,am_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.467
sumo,city1_i06,city_1,City 1,4way,balanced,medium,7,midday,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5829
sumo,city1_i06,city_1,City 1,4way,balanced,medium,7,pm_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.6078
sumo,city1_i06,city_1,City 1,4way,balanced,medium,7,evening,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5259
sumo,city1_i07,city_1,City 1,3way,mild_imbalance,medium,1,am_peak,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.5277
sumo,city1_i07,city_1,City 1,3way,mild_imbalance,medium,1,midday,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.5364
sumo,city1_i07,city_1,City 1,3way,mild_imbalance,medium,1,pm_peak,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.4789
sumo,city1_i07,city_1,City 1,3way,mild_imbalance,medium,1,evening,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.5237
sumo,city1_i07,city_1,City 1,3way,mild_imbalance,medium,2,am_peak,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.5835
sumo,city1_i07,city_1,City 1,3way,mild_imbalance,medium,2,midday,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.5622
sumo,city1_i07,city_1,City 1,3way,mild_imbalance,medium,2,pm_peak,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.5991
sumo,city1_i07,city_1,City 1,3way,mild_imbalance,medium,2,evening,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.4695
sumo,city1_i07,city_1,City 1,3way,mild_imbalance,medium,3,am_peak,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.5079
sumo,city1_i07,city_1,City 1,3way,mild_imbalance,medium,3,midday,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.5273
sumo,city1_i07,city_1,City 1,3way,mild_imbalance,medium,3,pm_peak,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.4951
sumo,city1_i07,city_1,City 1,3way,mild_imbalance,medium,3,evening,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.5594
sumo,city1_i07,city_1,City 1,3way,mild_imbalance,medium,4,am_peak,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.4922
sumo,city1_i07,city_1,City 1,3way,mild_imbalance,medium,4,midday,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.5636
sumo,city1_i07,city_1,City 1,3way,mild_imbalance,medium,4,pm_peak,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.4561
sumo,city1_i07,city_1,City 1,3way,mild_imbalance,medium,4,evening,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.4596
sumo,city1_i07,city_1,City 1,3way,mild_imbalance,medium,5,am_peak,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.5217
sumo,city1_i07,city_1,City 1,3way,mild_imbalance,medium,5,midday,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.4559
sumo,city1_i07,city_1,City 1,3way,mild_imbalance,medium,5,pm_peak,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.4506
sumo,city1_i07,city_1,City 1,3way,mild_imbalance,medium,5,evening,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.5658
sumo,city1_i07,city_1,City 1,3way,mild_imbalance,medium,6,am_peak,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.5982
sumo,city1_i07,city_1,City 1,3way,mild_imbalance,medium,6,midday,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.5625
sumo,city1_i07,city_1,City 1,3way,mild_imbalance,medium,6,pm_peak,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.58
sumo,city1_i07,city_1,City 1,3way,mild_imbalance,medium,6,evening,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.4725
sumo,city1_i07,city_1,City 1,3way,mild_imbalance,medium,7,am_peak,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.5592
sumo,city1_i07,city_1,City 1,3way,mild_imbalance,medium,7,midday,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.5943
sumo,city1_i07,city_1,City 1,3way,mild_imbalance,medium,7,pm_peak,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.5402
sumo,city1_i07,city_1,City 1,3way,mild_imbalance,medium,7,evening,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.4616
sumo,city1_i08,city_1,City 1,3way,balanced,low,1,am_peak,450.0,1800.0,122.8362,63.0,63.0,36.8009,450.0,0.0628,14.1311,0.24,0.5357
sumo,city1_i08,city_1,City 1,3way,balanced,low,1,midday,450.0,1800.0,122.8362,63.0,63.0,36.8009,450.0,0.0628,14.1311,0.24,0.5078
sumo,city1_i08,city_1,City 1,3way,balanced,low,1,pm_peak,450.0,1800.0,122.8362,63.0,63.0,36.8009,450.0,0.0628,14.1311,0.24,0.4595
sumo,city1_i08,city_1,City 1,3way,balanced,low,1,evening,450.0,1800.0,122.8362,63.0,63.0,36.8009,450.0,0.0628,14.1311,0.24,0.4814
sumo,city1_i08,city_1,City 1,3way,balanced,low,2,am_peak,450.0,1800.0,122.8362,63.0,63.0,36.8009,450.0,0.0628,14.1311,0.24,0.5468
sumo,city1_i08,city_1,City 1,3way,balanced,low,2,midday,450.0,1800.0,122.8362,63.0,63.0,36.8009,450.0,0.0628,14.1311,0.24,0.5387
sumo,city1_i08,city_1,City 1,3way,balanced,low,2,pm_peak,450.0,1800.0,122.8362,63.0,63.0,36.8009,450.0,0.0628,14.1311,0.24,0.6028
sumo,city1_i08,city_1,City 1,3way,balanced,low,2,evening,450.0,1800.0,122.8362,63.0,63.0,36.8009,450.0,0.0628,14.1311,0.24,0.5045
sumo,city1_i08,city_1,City 1,3way,balanced,low,3,am_peak,450.0,1800.0,122.8362,63.0,63.0,36.8009,450.0,0.0628,14.1311,0.24,0.5714
sumo,city1_i08,city_1,City 1,3way,balanced,low,3,midday,450.0,1800.0,122.8362,63.0,63.0,36.8009,450.0,0.0628,14.1311,0.24,0.4868
sumo,city1_i08,city_1,City 1,3way,balanced,low,3,pm_peak,450.0,1800.0,122.8362,63.0,63.0,36.8009,450.0,0.0628,14.1311,0.24,0.5102
sumo,city1_i08,city_1,City 1,3way,balanced,low,3,evening,450.0,1800.0,122.8362,63.0,63.0,36.8009,450.0,0.0628,14.1311,0.24,0.4595
sumo,city1_i08,city_1,City 1,3way,balanced,low,4,am_peak,450.0,1800.0,122.8362,63.0,63.0,36.8009,450.0,0.0628,14.1311,0.24,0.5781
sumo,city1_i08,city_1,City 1,3way,balanced,low,4,midday,450.0,1800.0,122.8362,63.0,63.0,36.8009,450.0,0.0628,14.1311,0.24,0.5554
sumo,city1_i08,city_1,City 1,3way,balanced,low,4,pm_peak,450.0,1800.0,122.8362,63.0,63.0,36.8009,450.0,0.0628,14.1311,0.24,0.5379
sumo,city1_i08,city_1,City 1,3way,balanced,low,4,evening,450.0,1800.0,122.8362,63.0,63.0,36.8009,450.0,0.0628,14.1311,0.24,0.4916
sumo,city1_i08,city_1,City 1,3way,balanced,low,5,am_peak,450.0,1800.0,122.8362,63.0,63.0,36.8009,450.0,0.0628,14.1311,0.24,0.5781
sumo,city1_i08,city_1,City 1,3way,balanced,low,5,midday,450.0,1800.0,122.8362,63.0,63.0,36.8009,450.0,0.0628,14.1311,0.24,0.4988
sumo,city1_i08,city_1,City 1,3way,balanced,low,5,pm_peak,450.0,1800.0,122.8362,63.0,63.0,36.8009,450.0,0.0628,14.1311,0.24,0.5984
sumo,city1_i08,city_1,City 1,3way,balanced,low,5,evening,450.0,1800.0,122.8362,63.0,63.0,36.8009,450.0,0.0628,14.1311,0.24,0.5736
sumo,city1_i08,city_1,City 1,3way,balanced,low,6,am_peak,450.0,1800.0,122.8362,63.0,63.0,36.8009,450.0,0.0628,14.1311,0.24,0.5824
sumo,city1_i08,city_1,City 1,3way,balanced,low,6,midday,450.0,1800.0,122.8362,63.0,63.0,36.8009,450.0,0.0628,14.1311,0.24,0.4576
sumo,city1_i08,city_1,City 1,3way,balanced,low,6,pm_peak,450.0,1800.0,122.8362,63.0,63.0,36.8009,450.0,0.0628,14.1311,0.24,0.5925
sumo,city1_i08,city_1,City 1,3way,balanced,low,6,evening,450.0,1800.0,122.8362,63.0,63.0,36.8009,450.0,0.0628,14.1311,0.24,0.5805
sumo,city1_i08,city_1,City 1,3way,balanced,low,7,am_peak,450.0,1800.0,122.8362,63.0,63.0,36.8009,450.0,0.0628,14.1311,0.24,0.4646
sumo,city1_i08,city_1,City 1,3way,balanced,low,7,midday,450.0,1800.0,122.8362,63.0,63.0,36.8009,450.0,0.0628,14.1311,0.24,0.5088
sumo,city1_i08,city_1,City 1,3way,balanced,low,7,pm_peak,450.0,1800.0,122.8362,63.0,63.0,36.8009,450.0,0.0628,14.1311,0.24,0.4614
sumo,city1_i08,city_1,City 1,3way,balanced,low,7,evening,450.0,1800.0,122.8362,63.0,63.0,36.8009,450.0,0.0628,14.1311,0.24,0.5567
sumo,city1_i09,city_1,City 1,4way,balanced,medium,1,am_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.4755
sumo,city1_i09,city_1,City 1,4way,balanced,medium,1,midday,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.4672
sumo,city1_i09,city_1,City 1,4way,balanced,medium,1,pm_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5985
sumo,city1_i09,city_1,City 1,4way,balanced,medium,1,evening,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5377
sumo,city1_i09,city_1,City 1,4way,balanced,medium,2,am_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5889
sumo,city1_i09,city_1,City 1,4way,balanced,medium,2,midday,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5286
sumo,city1_i09,city_1,City 1,4way,balanced,medium,2,pm_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5203
sumo,city1_i09,city_1,City 1,4way,balanced,medium,2,evening,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.6035
sumo,city1_i09,city_1,City 1,4way,balanced,medium,3,am_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.604
sumo,city1_i09,city_1,City 1,4way,balanced,medium,3,midday,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.6052
sumo,city1_i09,city_1,City 1,4way,balanced,medium,3,pm_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5451
sumo,city1_i09,city_1,City 1,4way,balanced,medium,3,evening,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.4808
sumo,city1_i09,city_1,City 1,4way,balanced,medium,4,am_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5177
sumo,city1_i09,city_1,City 1,4way,balanced,medium,4,midday,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.55
sumo,city1_i09,city_1,City 1,4way,balanced,medium,4,pm_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5367
sumo,city1_i09,city_1,City 1,4way,balanced,medium,4,evening,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.516
sumo,city1_i09,city_1,City 1,4way,balanced,medium,5,am_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5776
sumo,city1_i09,city_1,City 1,4way,balanced,medium,5,midday,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.497
sumo,city1_i09,city_1,City 1,4way,balanced,medium,5,pm_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5801
sumo,city1_i09,city_1,City 1,4way,balanced,medium,5,evening,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5419
sumo,city1_i09,city_1,City 1,4way,balanced,medium,6,am_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5328
sumo,city1_i09,city_1,City 1,4way,balanced,medium,6,midday,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.457
sumo,city1_i09,city_1,City 1,4way,balanced,medium,6,pm_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.4899
sumo,city1_i09,city_1,City 1,4way,balanced,medium,6,evening,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.4742
sumo,city1_i09,city_1,City 1,4way,balanced,medium,7,am_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5573
sumo,city1_i09,city_1,City 1,4way,balanced,medium,7,midday,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.4836
sumo,city1_i09,city_1,City 1,4way,balanced,medium,7,pm_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5451
sumo,city1_i09,city_1,City 1,4way,balanced,medium,7,evening,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5884
sumo,city1_i10,city_1,City 1,4way,severe_imbalance,high,1,am_peak,900.0,2956.0,1480.9824,859.0,859.0,8.2542,739.0,1.0725,241.3234,0.24,0.553
sumo,city1_i10,city_1,City 1,4way,severe_imbalance,high,1,midday,900.0,2956.0,1480.9824,859.0,859.0,8.2542,739.0,1.0725,241.3234,0.24,0.598
sumo,city1_i10,city_1,City 1,4way,severe_imbalance,high,1,pm_peak,900.0,2956.0,1480.9824,859.0,859.0,8.2542,739.0,1.0725,241.3234,0.24,0.4798
sumo,city1_i10,city_1,City 1,4way,severe_imbalance,high,1,evening,900.0,2956.0,1480.9824,859.0,859.0,8.2542,739.0,1.0725,241.3234,0.24,0.6041
sumo,city1_i10,city_1,City 1,4way,severe_imbalance,high,2,am_peak,900.0,2956.0,1480.9824,859.0,859.0,8.2542,739.0,1.0725,241.3234,0.24,0.4589
sumo,city1_i10,city_1,City 1,4way,severe_imbalance,high,2,midday,900.0,2956.0,1480.9824,859.0,859.0,8.2542,739.0,1.0725,241.3234,0.24,0.4637
sumo,city1_i10,city_1,City 1,4way,severe_imbalance,high,2,pm_peak,900.0,2956.0,1480.9824,859.0,859.0,8.2542,739.0,1.0725,241.3234,0.24,0.5228
sumo,city1_i10,city_1,City 1,4way,severe_imbalance,high,2,evening,900.0,2956.0,1480.9824,859.0,859.0,8.2542,739.0,1.0725,241.3234,0.24,0.549
sumo,city1_i10,city_1,City 1,4way,severe_imbalance,high,3,am_peak,900.0,2956.0,1480.9824,859.0,859.0,8.2542,739.0,1.0725,241.3234,0.24,0.5135
sumo,city1_i10,city_1,City 1,4way,severe_imbalance,high,3,midday,900.0,2956.0,1480.9824,859.0,859.0,8.2542,739.0,1.0725,241.3234,0.24,0.5403
sumo,city1_i10,city_1,City 1,4way,severe_imbalance,high,3,pm_peak,900.0,2956.0,1480.9824,859.0,859.0,8.2542,739.0,1.0725,241.3234,0.24,0.5224
sumo,city1_i10,city_1,City 1,4way,severe_imbalance,high,3,evening,900.0,2956.0,1480.9824,859.0,859.0,8.2542,739.0,1.0725,241.3234,0.24,0.5558
sumo,city1_i10,city_1,City 1,4way,severe_imbalance,high,4,am_peak,900.0,2956.0,1480.9824,859.0,859.0,8.2542,739.0,1.0725,241.3234,0.24,0.4546
sumo,city1_i10,city_1,City 1,4way,severe_imbalance,high,4,midday,900.0,2956.0,1480.9824,859.0,859.0,8.2542,739.0,1.0725,241.3234,0.24,0.583
sumo,city1_i10,city_1,City 1,4way,severe_imbalance,high,4,pm_peak,900.0,2956.0,1480.9824,859.0,859.0,8.2542,739.0,1.0725,241.3234,0.24,0.4528
sumo,city1_i10,city_1,City 1,4way,severe_imbalance,high,4,evening,900.0,2956.0,1480.9824,859.0,859.0,8.2542,739.0,1.0725,241.3234,0.24,0.5577
sumo,city1_i10,city_1,City 1,4way,severe_imbalance,high,5,am_peak,900.0,2956.0,1480.9824,859.0,859.0,8.2542,739.0,1.0725,241.3234,0.24,0.5527
sumo,city1_i10,city_1,City 1,4way,severe_imbalance,high,5,midday,900.0,2956.0,1480.9824,859.0,859.0,8.2542,739.0,1.0725,241.3234,0.24,0.4843
sumo,city1_i10,city_1,City 1,4way,severe_imbalance,high,5,pm_peak,900.0,2956.0,1480.9824,859.0,859.0,8.2542,739.0,1.0725,241.3234,0.24,0.4755
sumo,city1_i10,city_1,City 1,4way,severe_imbalance,high,5,evening,900.0,2956.0,1480.9824,859.0,859.0,8.2542,739.0,1.0725,241.3234,0.24,0.5092
sumo,city1_i10,city_1,City 1,4way,severe_imbalance,high,6,am_peak,900.0,2956.0,1480.9824,859.0,859.0,8.2542,739.0,1.0725,241.3234,0.24,0.5721
sumo,city1_i10,city_1,City 1,4way,severe_imbalance,high,6,midday,900.0,2956.0,1480.9824,859.0,859.0,8.2542,739.0,1.0725,241.3234,0.24,0.6056
sumo,city1_i10,city_1,City 1,4way,severe_imbalance,high,6,pm_peak,900.0,2956.0,1480.9824,859.0,859.0,8.2542,739.0,1.0725,241.3234,0.24,0.4885
sumo,city1_i10,city_1,City 1,4way,severe_imbalance,high,6,evening,900.0,2956.0,1480.9824,859.0,859.0,8.2542,739.0,1.0725,241.3234,0.24,0.4503
sumo,city1_i10,city_1,City 1,4way,severe_imbalance,high,7,am_peak,900.0,2956.0,1480.9824,859.0,859.0,8.2542,739.0,1.0725,241.3234,0.24,0.532
sumo,city1_i10,city_1,City 1,4way,severe_imbalance,high,7,midday,900.0,2956.0,1480.9824,859.0,859.0,8.2542,739.0,1.0725,241.3234,0.24,0.5265
sumo,city1_i10,city_1,City 1,4way,severe_imbalance,high,7,pm_peak,900.0,2956.0,1480.9824,859.0,859.0,8.2542,739.0,1.0725,241.3234,0.24,0.5242
sumo,city1_i10,city_1,City 1,4way,severe_imbalance,high,7,evening,900.0,2956.0,1480.9824,859.0,859.0,8.2542,739.0,1.0725,241.3234,0.24,0.5381
sumo,city1_i11,city_1,City 1,3way,mild_imbalance,medium,1,am_peak,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.4836
sumo,city1_i11,city_1,City 1,3way,mild_imbalance,medium,1,midday,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.463
sumo,city1_i11,city_1,City 1,3way,mild_imbalance,medium,1,pm_peak,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.5092
sumo,city1_i11,city_1,City 1,3way,mild_imbalance,medium,1,evening,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.4935
sumo,city1_i11,city_1,City 1,3way,mild_imbalance,medium,2,am_peak,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.5965
sumo,city1_i11,city_1,City 1,3way,mild_imbalance,medium,2,midday,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.6022
sumo,city1_i11,city_1,City 1,3way,mild_imbalance,medium,2,pm_peak,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.6096
sumo,city1_i11,city_1,City 1,3way,mild_imbalance,medium,2,evening,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.5333
sumo,city1_i11,city_1,City 1,3way,mild_imbalance,medium,3,am_peak,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.5393
sumo,city1_i11,city_1,City 1,3way,mild_imbalance,medium,3,midday,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.545
sumo,city1_i11,city_1,City 1,3way,mild_imbalance,medium,3,pm_peak,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.5895
sumo,city1_i11,city_1,City 1,3way,mild_imbalance,medium,3,evening,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.5216
sumo,city1_i11,city_1,City 1,3way,mild_imbalance,medium,4,am_peak,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.4728
sumo,city1_i11,city_1,City 1,3way,mild_imbalance,medium,4,midday,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.5049
sumo,city1_i11,city_1,City 1,3way,mild_imbalance,medium,4,pm_peak,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.5602
sumo,city1_i11,city_1,City 1,3way,mild_imbalance,medium,4,evening,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.5898
sumo,city1_i11,city_1,City 1,3way,mild_imbalance,medium,5,am_peak,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.5813
sumo,city1_i11,city_1,City 1,3way,mild_imbalance,medium,5,midday,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.5746
sumo,city1_i11,city_1,City 1,3way,mild_imbalance,medium,5,pm_peak,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.6061
sumo,city1_i11,city_1,City 1,3way,mild_imbalance,medium,5,evening,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.4688
sumo,city1_i11,city_1,City 1,3way,mild_imbalance,medium,6,am_peak,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.475
sumo,city1_i11,city_1,City 1,3way,mild_imbalance,medium,6,midday,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.4917
sumo,city1_i11,city_1,City 1,3way,mild_imbalance,medium,6,pm_peak,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.5189
sumo,city1_i11,city_1,City 1,3way,mild_imbalance,medium,6,evening,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.6011
sumo,city1_i11,city_1,City 1,3way,mild_imbalance,medium,7,am_peak,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.5289
sumo,city1_i11,city_1,City 1,3way,mild_imbalance,medium,7,midday,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.4717
sumo,city1_i11,city_1,City 1,3way,mild_imbalance,medium,7,pm_peak,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.5641
sumo,city1_i11,city_1,City 1,3way,mild_imbalance,medium,7,evening,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.4691
sumo,city1_i12,city_1,City 1,4way,balanced,medium,1,am_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5032
sumo,city1_i12,city_1,City 1,4way,balanced,medium,1,midday,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.556
